score,date,title,review,link_id,Name,Location,City
30,17-Apr-12,I-Pad for Menus? Not sure about this one...,I must admit when I was handed the electronic menus it felt jarring against the backdrop of dated decor. They could have invested in sprucing up the dining area instead of gadgetry whose novelty wore off within minutes of checking out whether Google Maps worked or not. Lol.But the main purpose of visiting a quality restaurant is its food. I was pleased that all but one of our chosen order was delicious. Staff were friendly. The ambiance varies from the three segments of the building you're in. The waiting area near the entrance was okay as long as you're limited in number. Very impersonal once other guests join you.To the right is a narrow dining area which appeared cramped yet cosy at the same time. We requested to be seated in the main dining area by which was in full occupancy - definitely a good sign. Fine dining experience? Definitely not. You will not be disappointed if you're prepared for an average meal. Price compared to the UK makes it quite reasonable although I understand its not cheap generally at app £20 (UK pound sterling) per head.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,16-Apr-12,"Great food, greater price","This place has some great tasting food, and when the bill came we couldn't believe how reasonable it was. The food is tasty, safe and has a fantastic vegetarian option",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,15-Apr-12,Really salty dimsum,"Had an order of chicken siew mai which was very salty. Told the waiter and was promised a new basket of the dimsum. The new serving of chicken dimsum tasted just the same saltiness as before, I gave up complaining about it. Can the chef not understand how to remedy a simple complain?Didn't.t help the dining experience with banging and drilling noise of major renovations just next to the dining area.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,14-Apr-12,"Nice clean place, good food","Nice and clean place, food is quite good, atmosphere ok. Just a good place if you want to eat a bit different from Indian food",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,5-Apr-12,One of the best Chinease food,There are Mainland China in most of the major cities in India. And most of them offer excellent chinease food. Every thing is good here but try fixed lunch which is great value for money. The price may be slighly on the higher side but both the quality and quantity justifies the price.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,3-Apr-12,place to have a Far east meal,"Very good food. First when i visited the place i found the food to be excellent but off lately it has dropped to ""very good"".",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,28-Mar-12,the best chinese buffet...at Bandra/klhar and Andheri,The food is really gd in almost all terms such as:Quality-taste-preparation-presentation-layout and to add to the above the service is really gd.They really took good care what they we sewrving and I said I was only eatinh sea food they did get me 2-3starters not on the buffet to cover up for the chicken and the gd part was tht all of them we liked by our table of guests.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,24-Mar-12,One of the many Chinese restaurant in Mumbai,Mainland China is one of the better known Chinese restaurant chain - They hae around 3-4 restaurants in MUmbai. it is pretty popular. The prices are however on the higher side.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,16-Mar-12,Good or Bad depending on what you are looking for,"Went to Mainland China on my recent trip to India. This was my first visit to the restaurant. Well, what can I say, being an NRI I had different expectations. Definitely did not want to eat the sort of Chinese food you get in USA. But that is what they offered. I guess it is matter of 'grass being greener on the other side of the fence'. When I go to India I want Indo-Chinese. This was not that! So although the food was not bad, I will say that it was not for me.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,15-Mar-12,"Average food, not VFM, can give it a pass","I was at the restaurant at Bandra for a lunch buffet last week. Both the veg & non-veg soups were quite ordinary (Sweet corn & lemon coriander). Starters included chicken, fish, cauli flowers & potato fingers. Nothing exceptional here as well. The only intersting dish in main course was the 'live' mix veggies. To top it up, a loud gang of ladies was playing housie in the restaurant! Overall at ~Rs700 bucks a person, the place is not worth the money. The only thing I liked is their complimentary Jasmine tea :-)",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or830-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,13-Mar-12,Value for money,GREAT place to go for a meal. Either a la carte or buffets(afternoons). The staff is friendly and courteous and the food is very very good.The service is prompt and there is absolutely no cause of complain.Have visited the place multiple times and no matter what dish we have tried we have never been disappointed.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,9-Mar-12,its the food honey!!!,finally wat u go to a hotel is for food!!!! the food is fabouloussssssssssssssss and the best chinese u will eat anywhere this side of the himalayasssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,5-Mar-12,Burns your pocket but leaves your tongue contended,I had been here last sunday without a table booking. Had to wait in the lobby for around 20-30 mins which was quite tolerable. But an hard to digest fact was that I was not served water even after multiple requests which is the least you could expect from a class restaurant like this.We started with the dimsum platter. It did not tickle my taste buds. We immediately went to the cantonese noodles which was wholesome for 3 of us. As usual I always prefer four treasure vegetables because of shetake mushrooms which I love beyond anything. We ended the dinner with a well deserved Hot chocolate brownie. The bill came to 1.7k which for a 3 course meal for 3 people with limited appetite.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,5-Mar-12,Good Chinese Food,One of the very good restaurants in the city. Crab lovers can try crab in soft shell in black pepper sauce. All items are really good and value for money. The ambiance is very good. Value for money.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,4-Mar-12,sandipan sarkar,"There was some stomach problem,loose motion next day morning after I have taken dinner previous day.I have taken a dish containing of sea fish previous night.I have taken food in this same chain in kolkata several time but never faced any problem.So I think this resturant in Mumbai should take care of the materials they are using to maintain there reputation.They should be more careful.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,3-Mar-12,mainland china,Great food in mainland China just excellent i have had great experience of it. The chinese food is just excellent in fact the best chinese restaurant i have been to. There are variety of dishes.The first time i went there was in Pune.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,28-Feb-12,Localized decent Chinese food,"I used to frequently dine at Mainland China in Andheri East several years ago. I was happy when they opened a branch in Andheri West near my apartment few years ago. Actually I had opportunity to dine at Mainland China in New Delhi too.The problem with this chain is that the quality of food and taste varies greatly between any two restaurants.Anyways ambience in the Andheri West restaurant is very good. I would say that soups are ordinary, starters are good but the main course is not of desirable taste and quality. Since I travel extensive in Far East countries and get to eat nice Chinese food besides there are several other Chinese restaurants within the closeby hence food at Mainland China appears just normal localized Chinese food at quite expensive price and atmosphere is noisy during dinner time.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
30,25-Feb-12,Indianised Chinese,standard chinese fare...nothing outstanding...the usual suspects from schezuan to blackbean sauces to sweet corn chicken to hot and sour soups...not authentic chinese at all but decent enough....and appeals to most average indian pallette....very average,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
40,25-Feb-12,Very nice chinese,"visited the restaurant on my birthday, the ambiance is very nice, people who like chinese food this is a excellent place to be. the service is too fast. overall satisfaction with what price you pay for.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,24-Feb-12,Simply Superb...,"Excellent chinese Food, wid no compromise with quality. They treated my daughter as a very special guest and served a plate of french fries on the house. This was a very good gesture on their side. This is one of my regular place of visit.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or840-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
50,23-Feb-12,"Excellent food, and service","We tried the Peking duck at Mainland China in the Leela. For two people, half peking duck is more than adequate, and they bring the duck and the pancakes on a serving table right next to your table and prepare it for you. It was delicious. After that we have a choice of rice or noodles with the meat of the duck, and we chose noodles. All to be washed down with Chinese tea, which is not my cup of tea.All in all, the taste and smell of food at Mainland China is unbeatable. We have tried Peking duck elsewhere but nothing comes close.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or850-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
